species,taxon,studytype,temporal.repl,spatial.repl,id.repl,traitclass,traitname,ntraits,fit.comp,nfit.measures,fitness.measure,beta,se.beta,s,se.s,N,sex.or.group,authors,year,journal,vol:p-p,id.study,
Ipomopsis aggregata,plant,L,4,4,2,MO,corolla length,5,F,5,undamaged seeds per seed set (W4),NA,NA,-0.172,NA,NA,All plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,3,MO,corolla length,5,F,5,undamaged seeds per seed set (W4),NA,NA,-0.011,NA,NA,All plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,4,MO,corolla length,5,F,5,undamaged seeds per seed set (W4),NA,NA,0.211,NA,NA,All plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,1,MO,corolla length,5,T,5,total undamaged seeds (Wt),NA,NA,-0.193,NA,NA,All plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,2,MO,corolla length,5,T,5,total undamaged seeds (Wt),NA,NA,-0.246,NA,NA,All plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,3,MO,corolla length,5,T,5,total undamaged seeds (Wt),NA,NA,-0.188,NA,NA,All plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,4,MO,corolla length,5,T,5,total undamaged seeds (Wt),NA,NA,1.812,NA,NA,All plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,2,MO,corolla width,5,F,5,seeds per pollen (W3),NA,NA,0.364,NA,NA,All plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,3,MO,corolla width,5,F,5,seeds per pollen (W3),NA,NA,-0.036,NA,NA,All plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,4,MO,corolla width,5,F,5,seeds per pollen (W3),NA,NA,-0.009,NA,NA,All plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,2,MO,proportion pistillate,5,M,5,pollen per flower (W2),NA,NA,0.37,NA,15,center plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,2,MO,proportion pistillate,5,M,5,pollen per flower (W2),NA,NA,0.13,NA,116,All plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,2,MO,stigma exsertion,5,M,5,pollen per flower (W2),NA,NA,0.37,NA,15,center plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,2,LH,flowering date,5,M,5,pollen per flower (W2),NA,NA,-0.3,NA,20,center plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,3,LH,flowering date,5,M,5,pollen per flower (W2),NA,NA,-0.44,NA,204,All plants,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,proportion pistillate,5,F,5,number of flowers (W1),NA,NA,0.04,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,proportion pistillate,5,M,5,pollen per flower (W2),NA,NA,0.22,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,proportion pistillate,5,F,5,seeds per pollen (W3),NA,NA,-0.44,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,proportion pistillate,5,F,5,undamaged seeds per seed set (W4),NA,NA,0.12,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,proportion pistillate,5,T,5,total undamaged seeds (Wt),NA,NA,-0.06,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,stigma exsertion,5,F,5,number of flowers (W1),NA,NA,0.03,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,stigma exsertion,5,M,5,pollen per flower (W2),NA,NA,0.2,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,stigma exsertion,5,F,5,seeds per pollen (W3),NA,NA,-0.21,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,stigma exsertion,5,F,5,undamaged seeds per seed set (W4),NA,NA,0.11,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,stigma exsertion,5,T,5,total undamaged seeds (Wt),NA,NA,0.13,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,LH,flowering date,5,F,5,number of flowers (W1),NA,NA,0,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,LH,flowering date,5,M,5,pollen per flower (W2),NA,NA,0.19,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,LH,flowering date,5,F,5,seeds per pollen (W3),NA,NA,0.01,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,LH,flowering date,5,F,5,undamaged seeds per seed set (W4),NA,NA,-0.05,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,LH,flowering date,5,T,5,total undamaged seeds (Wt),NA,NA,0.15,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,corolla length,5,F,5,number of flowers (W1),NA,NA,0.13,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,corolla length,5,M,5,pollen per flower (W2),NA,NA,-0.01,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,corolla length,5,F,5,seeds per pollen (W3),NA,NA,0.36,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,corolla length,5,F,5,undamaged seeds per seed set (W4),NA,NA,-0.04,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,corolla length,5,T,5,total undamaged seeds (Wt),NA,NA,0.44,NA,77,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,corolla width,5,F,5,number of flowers (W1),NA,NA,0.13,NA,54,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,corolla width,5,M,5,pollen per flower (W2),NA,NA,0.09,NA,54,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,corolla width,5,F,5,seeds per pollen (W3),NA,NA,0.18,NA,54,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,corolla width,5,F,5,undamaged seeds per seed set (W4),NA,NA,0,NA,54,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Ipomopsis aggregata,plant,L,4,4,all,MO,corolla width,5,T,5,total undamaged seeds (Wt),NA,NA,0.4,NA,54,A,Campbell,1991,Am Nat,137(6):713-737,HEH02,
Clibanarius digueti,invert,C,1,1,1,MO,body size,1,F,1,clutch size,0.48,NA,0.69,NA,120,M,Harvey,1990,Am Nat,136(3):292-304,HEH04,
Clibanarius digueti,invert,C,1,1,1,MO,body size,1,F,1,clutch size,-0.01,NA,-0.04,NA,120,F,Harvey,1990,Am Nat,136(3):292-304,HEH04,
Ficedula albicollis,vert,L,4,1,1,MO,tarsus length,2,S,1,survival from fledging to breeding,0.01,NA,0.19,NA,NA,NA,"Alatalo, Gustafsson and Lundberg",1990,Am Nat,135(3):464-471,HEH05,
Ficedula albicollis,vert,L,4,1,2,MO,tarsus length,2,S,1,survival from fledging to breeding,-0.01,NA,0.08,NA,NA,NA,"Alatalo, Gustafsson and Lundberg",1990,Am Nat,135(3):464-471,HEH05,
Ficedula albicollis,vert,L,4,1,3,MO,tarsus length,2,S,1,survival from fledging to breeding,0.12,NA,0.2,NA,NA,NA,"Alatalo, Gustafsson and Lundberg",1990,Am Nat,135(3):464-471,HEH05,
Ficedula albicollis,vert,L,4,1,4,MO,tarsus length,2,S,1,survival from fledging to breeding,-0.06,NA,0.02,NA,NA,NA,"Alatalo, Gustafsson and Lundberg",1990,Am Nat,135(3):464-471,HEH05,
Ficedula albicollis,vert,L,4,1,all,MO,tarsus length,2,S,1,survival from fledging to breeding,0.03,NA,0.12,NA,NA,NA,"Alatalo, Gustafsson and Lundberg",1990,Am Nat,135(3):464-471,HEH05,
Ficedula albicollis,vert,L,4,1,1,MO,body weight,2,S,1,survival from fledging to breeding,0.25,NA,NA,NA,NA,NA,"Alatalo, Gustafsson and Lundberg",1990,Am Nat,135(3):464-471,HEH05,
Ficedula albicollis,vert,L,4,1,2,MO,body weight,2,S,1,survival from fledging to breeding,0.21,NA,NA,NA,NA,NA,"Alatalo, Gustafsson and Lundberg",1990,Am Nat,135(3):464-471,HEH05,
Ficedula albicollis,vert,L,4,1,3,MO,body weight,2,S,1,survival from fledging to breeding,0.33,NA,NA,NA,NA,NA,"Alatalo, Gustafsson and Lundberg",1990,Am Nat,135(3):464-471,HEH05,
Ficedula albicollis,vert,L,4,1,4,MO,body weight,2,S,1,survival from fledging to breeding,0.27,NA,NA,NA,NA,NA,"Alatalo, Gustafsson and Lundberg",1990,Am Nat,135(3):464-471,HEH05,
Ficedula albicollis,vert,L,4,1,all,MO,body weight,2,S,1,survival from fledging to breeding,0.27,NA,NA,NA,NA,NA,"Alatalo, Gustafsson and Lundberg",1990,Am Nat,135(3):464-471,HEH05,
Vermivora virginiae,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in locust,0.119,0.048,0.112,0.047,167,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Vermivora virginiae,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in fir,-0.018,0.081,-0.065,0.079,167,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Vermivora virginiae,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in maple,0.137,0.062,0.123,0.063,167,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Vermivora virginiae,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in ground cover,0.047,0.068,0.066,0.069,167,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Junco hyemalis,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in locust,0.071,0.057,0.055,0.056,308,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Junco hyemalis,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in fir,0.078,0.064,0.065,0.062,308,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Junco hyemalis,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in maple,-0.031,0.088,-0.021,0.087,308,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Junco hyemalis,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in ground cover,-0.076,0.058,-0.017,0.057,308,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Cardellina rubifrons,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in locust,-0.086,0.156,-0.069,0.154,218,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Cardellina rubifrons,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in fir,0.147,0.08,0.17,0.079,218,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Cardellina rubifrons,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in maple,-0.171,0.087,-0.179,0.087,218,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Cardellina rubifrons,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in ground cover,-0.024,0.075,-0.041,0.073,218,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Vermivora celata,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in locust,-0.065,0.056,-0.097,0.053,358,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Vermivora celata,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in fir,0.076,0.051,0.074,0.051,358,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Vermivora celata,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in maple,0.208,0.047,0.194,0.046,358,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Vermivora celata,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in ground cover,0.02,0.05,-0.041,0.049,358,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Pipilo chlorurus,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in locust,0.154,0.076,0.17,0.07,119,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Pipilo chlorurus,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in fir,-0.061,0.11,-0.133,0.097,119,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Pipilo chlorurus,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in maple,-0.043,0.106,0.041,0.104,119,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Pipilo chlorurus,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in ground cover,0.017,0.115,0.083,0.103,119,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Oporornis tolmei,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in locust,0.074,0.115,0.054,0.121,76,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Oporornis tolmei,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in fir,0.152,0.089,0.15,0.092,76,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Oporornis tolmei,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in maple,0.275,0.083,0.248,0.087,76,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Oporornis tolmei,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in ground cover,-0.21,0.118,-0.211,0.119,76,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Catharus guttatus,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in locust,-0.19,0.145,-0.243,0.141,310,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Catharus guttatus,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in fir,0.134,0.088,0.154,0.089,310,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Catharus guttatus,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in maple,-0.13,0.12,-0.176,0.119,310,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Catharus guttatus,vert,L,10,1,1,LH,habitat preference,1,S,1,nest success in ground cover,-0.191,0.1,-0.234,0.098,310,all,Martin,1998,Ecology,79(2):656-670,HEH08,
Asclepias syriaca,plant,L,1,1,1,MO,no. inflorescences,15,F,15,pollinia insertions,-0.0038,NA,NA,NA,444,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,no. pedicels,15,F,15,pollinia insertions,0.0008,NA,NA,NA,444,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,flower area,15,F,15,pollinia insertions,0.0007,NA,NA,NA,444,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,pigement,15,F,15,pollinia insertions,-0.2443,NA,NA,NA,444,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,target,15,F,15,pollinia insertions,0.0872,NA,NA,NA,444,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,visual rank,15,F,15,pollinia insertions,-0.0029,NA,NA,NA,433,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,optical density,15,F,15,pollinia insertions,-0.0851,NA,NA,NA,435,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,length,15,F,15,pollinia insertions,0.1937,NA,NA,NA,444,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,width,15,F,15,pollinia insertions,0.63,NA,NA,NA,444,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,height,15,F,15,pollinia insertions,-0.0131,NA,NA,NA,444,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,separation,15,F,15,pollinia insertions,0.2171,NA,NA,NA,444,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,horn length,15,F,15,pollinia insertions,0.3302,NA,NA,NA,444,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,slit length,15,F,15,pollinia insertions,0.464,NA,NA,NA,444,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,width,15,F,15,pollinia insertions,0.2585,NA,NA,NA,444,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,corpusculum length,15,F,15,pollinia insertions,0.0533,NA,NA,NA,417,F,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,no. inflorescences,15,F,15,pollinia removals,0.0155,NA,NA,NA,444,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,no. pedicels,15,F,15,pollinia removals,-0.0016,NA,NA,NA,444,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,flower area,15,F,15,pollinia removals,-0.0006,NA,NA,NA,444,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,pigement,15,F,15,pollinia removals,0.0807,NA,NA,NA,444,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,target,15,F,15,pollinia removals,-0.0092,NA,NA,NA,444,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,visual rank,15,F,15,pollinia removals,-0.0085,NA,NA,NA,433,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,optical density,15,F,15,pollinia removals,0.7855,NA,NA,NA,435,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,length,15,F,15,pollinia removals,0.1323,NA,NA,NA,444,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,width,15,F,15,pollinia removals,0.0801,NA,NA,NA,444,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,height,15,F,15,pollinia removals,0.0333,NA,NA,NA,444,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,separation,15,F,15,pollinia removals,0.0493,NA,NA,NA,444,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,horn length,15,F,15,pollinia removals,0.0958,NA,NA,NA,444,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,slit length,15,F,15,pollinia removals,-0.1298,NA,NA,NA,444,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,width,15,F,15,pollinia removals,0.1233,NA,NA,NA,444,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Asclepias syriaca,plant,L,1,1,1,MO,corpusculum length,15,F,15,pollinia removals,0.2105,NA,NA,NA,417,M,Morgan & Schoen,1997,Heredity,79:433-441,heh99,
Aquarius remigis,invert,C,1,12,1,MO,profemoral width (univariate),1,M,1,mating status,-0.087,NA,NA,NA,90,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,2,MO,profemoral width (univariate),1,M,1,mating status,0.045,NA,NA,NA,13,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,3,MO,profemoral width (univariate),1,M,1,mating status,0.816,NA,NA,NA,10,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,4,MO,profemoral width (univariate),1,M,1,mating status,-0.15,NA,NA,NA,25,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,5,MO,profemoral width (univariate),1,M,1,mating status,-0.539,NA,NA,NA,10,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,6,MO,profemoral width (univariate),1,M,1,mating status,0.015,NA,NA,NA,14,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,7,MO,profemoral width (univariate),1,M,1,mating status,-0.229,NA,NA,NA,18,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,8,MO,profemoral width (univariate),1,M,1,mating status,-0.101,NA,NA,NA,30,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,9,MO,profemoral width (univariate),1,M,1,mating status,-0.004,NA,NA,NA,15,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,10,MO,profemoral width (univariate),1,M,1,mating status,-0.287,NA,NA,NA,13,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,11,MO,profemoral width (univariate),1,M,1,mating status,-0.238,NA,NA,NA,32,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,12,MO,profemoral width (univariate),1,M,1,mating status,0.112,NA,NA,NA,25,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,1,MO,profemoral width (multivariate),4,M,1,mating status,-0.094,NA,NA,NA,90,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,2,MO,profemoral width (multivariate),3,M,1,mating status,-0.075,NA,NA,NA,13,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,3,MO,profemoral width (multivariate),3,M,1,mating status,1.427,NA,NA,NA,10,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,4,MO,profemoral width (multivariate),3,M,1,mating status,-0.289,NA,NA,NA,25,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,5,MO,profemoral width (multivariate),3,M,1,mating status,-0.71,NA,NA,NA,10,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,6,MO,profemoral width (multivariate),4,M,1,mating status,-0.017,NA,NA,NA,14,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,7,MO,profemoral width (multivariate),4,M,1,mating status,-0.4,NA,NA,NA,18,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,8,MO,profemoral width (multivariate),3,M,1,mating status,-0.222,NA,NA,NA,30,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,9,MO,profemoral width (multivariate),4,M,1,mating status,-0.223,NA,NA,NA,15,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,10,MO,profemoral width (multivariate),4,M,1,mating status,0.019,NA,NA,NA,13,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,11,MO,profemoral width (multivariate),4,M,1,mating status,-0.221,NA,NA,NA,32,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,12,MO,profemoral width (multivariate),3,M,1,mating status,-0.141,NA,NA,NA,25,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,1,MO,mesofemoral length (univariate),1,M,1,mating status,-0.174,NA,NA,NA,90,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,2,MO,mesofemoral length (univariate),1,M,1,mating status,-0.003,NA,NA,NA,13,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,3,MO,mesofemoral length (univariate),1,M,1,mating status,0.322,NA,NA,NA,10,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,4,MO,mesofemoral length (univariate),1,M,1,mating status,-0.123,NA,NA,NA,25,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,5,MO,mesofemoral length (univariate),1,M,1,mating status,-0.409,NA,NA,NA,10,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,6,MO,mesofemoral length (univariate),1,M,1,mating status,-0.137,NA,NA,NA,14,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,7,MO,mesofemoral length (univariate),1,M,1,mating status,-0.394,NA,NA,NA,18,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,8,MO,mesofemoral length (univariate),1,M,1,mating status,0.015,NA,NA,NA,30,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
Aquarius remigis,invert,C,1,12,9,MO,mesofemoral length (univariate),1,M,1,mating status,-0.014,NA,NA,NA,15,M,"Fairbairn, DJ and Preziosi, R.F.",1996,Evolution,50:1549-1559,jmh01,
